YEAR,STATE,STATE_ABBREV,ENTIRE_STATE,LOC,LOC_TYPE,DATE_START,DATE_END,SOURCE_DOC,MONTH_DATE,FIPS
2019,West Virginia,WV,0,Tyler County,County,2019-01-01,2019-12-31,2019_WV,2019-08-01,54095
2019,West Virginia,WV,0,Tyler County,County,2019-01-01,2019-12-31,2019_WV,2019-09-01,54095
2019,West Virginia,WV,0,Tyler County,County,2019-01-01,2019-12-31,2019_WV,2019-10-01,54095
2019,West Virginia,WV,0,Tyler County,County,2019-01-01,2019-12-31,2019_WV,2019-11-01,54095
2019,West Virginia,WV,0,Tyler County,County,2019-01-01,2019-12-31,2019_WV,2019-12-01,54095
2012,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2012-10-01,54097
2012,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2012-11-01,54097
2012,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2012-12-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-01-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-02-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-03-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-04-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-05-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-06-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-07-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-08-01,54097
2013,West Virginia,WV,1,Upshur County,County,2012-10-01,2013-09-30,2013_WV,2013-09-01,54097
2015,West Virginia,WV,1,Upshur County,County,2015-10-01,2015-12-31,2016_WV,2015-10-01,54097
2015,West Virginia,WV,1,Upshur County,County,2015-10-01,2015-12-31,2016_WV,2015-11-01,54097
2015,West Virginia,WV,1,Upshur County,County,2015-10-01,2015-12-31,2016_WV,2015-12-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-01-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-02-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-03-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-04-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-05-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-06-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-07-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-08-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-09-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-10-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-11-01,54097
2016,West Virginia,WV,0,Upshur County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-12-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-01-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-02-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-03-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-04-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-05-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-06-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-07-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-08-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-09-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-10-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-11-01,54097
2017,West Virginia,WV,0,Upshur County,County,2017-01-01,2017-12-31,2017_WV,2017-12-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-01-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-02-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-03-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-04-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-05-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-06-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-07-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-08-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-09-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-10-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-11-01,54097
2018,West Virginia,WV,0,Upshur County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-12-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-01-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-02-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-03-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-04-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-05-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-06-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-07-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-08-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-09-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-10-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-11-01,54097
2019,West Virginia,WV,0,Upshur County,County,2019-01-01,2019-12-31,2019_WV,2019-12-01,54097
2012,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2012-10-01,54099
2012,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2012-11-01,54099
2012,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2012-12-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-01-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-02-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-03-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-04-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-05-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-06-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-07-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-08-01,54099
2013,West Virginia,WV,1,Wayne County,County,2012-10-01,2013-09-30,2013_WV,2013-09-01,54099
2015,West Virginia,WV,1,Wayne County,County,2015-10-01,2015-12-31,2016_WV,2015-10-01,54099
2015,West Virginia,WV,1,Wayne County,County,2015-10-01,2015-12-31,2016_WV,2015-11-01,54099
2015,West Virginia,WV,1,Wayne County,County,2015-10-01,2015-12-31,2016_WV,2015-12-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-01-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-02-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-03-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-04-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-05-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-06-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-07-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-08-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-09-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-10-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-11-01,54099
2016,West Virginia,WV,0,Wayne County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-12-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-01-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-02-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-03-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-04-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-05-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-06-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-07-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-08-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-09-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-10-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-11-01,54099
2017,West Virginia,WV,0,Wayne County,County,2017-01-01,2017-12-31,2017_WV,2017-12-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-01-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-02-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-03-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-04-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-05-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-06-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-07-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-08-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-09-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-10-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-11-01,54099
2018,West Virginia,WV,0,Wayne County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-12-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-01-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-02-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-03-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-04-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-05-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-06-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-07-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-08-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-09-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-10-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-11-01,54099
2019,West Virginia,WV,0,Wayne County,County,2019-01-01,2019-12-31,2019_WV,2019-12-01,54099
2012,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2012-10-01,54101
2012,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2012-11-01,54101
2012,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2012-12-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-01-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-02-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-03-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-04-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-05-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-06-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-07-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-08-01,54101
2013,West Virginia,WV,1,Webster County,County,2012-10-01,2013-09-30,2013_WV,2013-09-01,54101
2015,West Virginia,WV,1,Webster County,County,2015-10-01,2015-12-31,2016_WV,2015-10-01,54101
2015,West Virginia,WV,1,Webster County,County,2015-10-01,2015-12-31,2016_WV,2015-11-01,54101
2015,West Virginia,WV,1,Webster County,County,2015-10-01,2015-12-31,2016_WV,2015-12-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-01-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-02-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-03-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-04-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-05-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-06-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-07-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-08-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-09-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-10-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-11-01,54101
2016,West Virginia,WV,0,Webster County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-12-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-01-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-02-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-03-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-04-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-05-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-06-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-07-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-08-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-09-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-10-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-11-01,54101
2017,West Virginia,WV,0,Webster County,County,2017-01-01,2017-12-31,2017_WV,2017-12-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-01-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-02-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-03-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-04-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-05-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-06-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-07-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-08-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-09-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-10-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-11-01,54101
2018,West Virginia,WV,0,Webster County,County,2018-01-01,2018-12-31,2018_WV_Mod,2018-12-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-01-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-02-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-03-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-04-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-05-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-06-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-07-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-08-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-09-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-10-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-11-01,54101
2019,West Virginia,WV,0,Webster County,County,2019-01-01,2019-12-31,2019_WV,2019-12-01,54101
2012,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2012-10-01,54103
2012,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2012-11-01,54103
2012,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2012-12-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-01-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-02-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-03-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-04-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-05-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-06-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-07-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-08-01,54103
2013,West Virginia,WV,1,Wetzel County,County,2012-10-01,2013-09-30,2013_WV,2013-09-01,54103
2015,West Virginia,WV,1,Wetzel County,County,2015-10-01,2015-12-31,2016_WV,2015-10-01,54103
2015,West Virginia,WV,1,Wetzel County,County,2015-10-01,2015-12-31,2016_WV,2015-11-01,54103
2015,West Virginia,WV,1,Wetzel County,County,2015-10-01,2015-12-31,2016_WV,2015-12-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-01-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-02-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-03-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-04-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-05-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-06-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-07-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-08-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-09-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-10-01,54103
2016,West Virginia,WV,0,Wetzel County,County,2016-01-01,2016-12-31,2016_WV_MOD,2016-11-01,54103
